onset	duration	 pic_onset	 block	 block_kind	 picName	 condition	 response
122.051129	1.000339	0.017641	5	 Object	 videocamera01a.jpg	 diff	0
123.051468	1.000324	0.016907	5	 Object	 camera.jpg	 diff	0
124.051792	7.984601	124.051792	 fix	 fix	 fix	 fix	 n/a
132.036393	1.000329	0.011822	6	 Scene	 sun_bpylwuanlniztocc.jpg	 diff	0
133.036722	1.000332	0.011541	6	 Scene	 sun_acdxfdescuvzgfdq.jpg	 diff	0
134.037054	1.000326	0.010394	6	 Scene	 sun_bbsbobcpdqtugepx.jpg	 diff	0
135.03738	1.004547	0.026411	6	 Scene	 sun_bbsbobcpdqtugepx.jpg	 same	1
136.041927	1.000304	0.021496	6	 Scene	 sun_abfnxcxrrkcbdheo.jpg	 diff	0
137.042231	1.000356	0.020757	6	 Scene	 kitchen002.jpg	 diff	0
138.042587	1.000458	0.020033	6	 Scene	 sun_abkmizyubcfcudbr.jpg	 diff	0
139.043045	1.000351	0.019171	6	 Scene	 sun_abqebcsztsrfubjs.jpg	 diff	0
140.043396	1.00035	0.018466	6	 Scene	 sun_aicccdealzkfllqt.jpg	 diff	0
141.043746	1.000385	0.017715	6	 Scene	 theater.jpg	 diff	0
142.044131	1.000332	0.016929	6	 Scene	 bathroomHotel.jpg	 diff	0
143.044463	1.000338	0.016216	6	 Scene	 Furnished-Office.jpg	 diff	0
144.044801	1.000336	0.0155	6	 Scene	 sun_dfpnwxijxsvjhjyo.jpg	 diff	0
145.045137	1.000351	0.014766	6	 Scene	 home-office-design-ideas.jpg	 diff	0
146.045488	1.000507	0.01411	6	 Scene	 home-office-design-ideas.jpg	 same	0
147.045995	1.000322	0.013145	6	 Scene	 street.jpg	 diff	0
148.046317	7.990114	148.046317	 fix	 fix	 fix	 fix	 n/a
156.036431	1.000345	0.019239	7	 Object	 bike.jpg	 diff	0
157.036776	1.000352	0.018535	7	 Object	 plant01.jpg	 diff	0
158.037128	1.000375	0.017773	7	 Object	 scissors.jpg	 diff	0
159.037503	1.000359	0.01701	7	 Object	 scissors.jpg	 same	0
160.037862	1.000359	0.016263	7	 Object	 Helicopter.jpg	 diff	0
161.038221	1.000363	0.015536	7	 Object	 distributor.jpg	 diff	0
162.038584	1.000347	0.01478	7	 Object	 branch02.jpg	 diff	0
163.038931	1.000364	0.014061	7	 Object	 fence.jpg	 diff	0
164.039295	1.00035	0.013289	7	 Object	 oak_chair.jpg	 diff	0
165.039645	1.000351	0.012554	7	 Object	 candy.jpg	 diff	0
166.039996	1.000356	0.011816	7	 Object	 surge.jpg	 diff	0
167.040352	1.000354	0.01137	7	 Object	 surge.jpg	 same	0
168.040706	1.00035	0.010321	7	 Object	 razor.jpg	 diff	0
169.041056	1.000356	0.009569	7	 Object	 atm.jpg	 diff	0
170.041412	1.000365	0.02555	7	 Object	 cooler.jpg	 diff	0
171.041777	1.000337	0.024809	7	 Object	 table.jpg	 diff	0
172.042114	7.994355	172.042114	 fix	 fix	 fix	 fix	 n/a
180.036469	1.000357	0.026695	8	 Scene	 sun_afjnbldlkryenvxn.jpg	 diff	0
181.036826	1.00037	0.025901	8	 Scene	 bluff-house-living-room.jpg	 diff	0
182.037196	1.000359	0.025162	8	 Scene	 sun_ajofholrxfzifcca.jpg	 diff	0
183.037555	1.004633	0.02443	8	 Scene	 sun_ajofholrxfzifcca.jpg	 same	1
184.042188	1.00033	0.019399	8	 Scene	 elevator.jpg	 diff	0
185.042518	1.000362	0.018657	8	 Scene	 gazebo.jpg	 diff	0
186.04288	1.000361	0.017904	8	 Scene	 sun_aghsutguqpsbxebg.jpg	 diff	0
187.043241	1.000376	0.017143	8	 Scene	 697_1343838978.JPG	 diff	0
188.043617	1.000352	0.016385	8	 Scene	 house (29).jpg	 diff	0
189.043969	1.000355	0.015654	8	 Scene	 may 20th 2011 002.JPG	 diff	0
190.044324	1.000358	0.014936	8	 Scene	 may 20th 2011 002.JPG	 same	0
191.044682	1.000371	0.014259	8	 Scene	 tennisCourt.jpg	 diff	0
192.045053	1.000342	0.013401	8	 Scene	 diningRoom.jpg	 diff	0
193.045395	1.000508	0.012682	8	 Scene	 kitchen.jpg	 diff	0
194.045903	1.000353	0.011759	8	 Scene	 gargage.jpg	 diff	0
195.046256	1.000348	0.011434	8	 Scene	 Model_bedroom1.jpg	 diff	0
196.046604	7.989914	196.046604	 fix	 fix	 fix	 fix	 n/a
204.036518	1.000431	0.017313	9	 Object	 backpack.jpg	 diff	0
205.036949	1.000367	0.016506	9	 Object	 umbrella2.jpg	 diff	0
206.037316	1.000331	0.015771	9	 Object	 boxcutter03a.jpg	 diff	0
207.037647	1.000364	0.015069	9	 Object	 lamp.jpg	 diff	0
208.038011	1.000364	0.014419	9	 Object	 phone.jpg	 diff	0
209.038375	1.000363	0.013531	9	 Object	 9volt.jpg	 diff	0
210.038738	1.000373	0.012801	9	 Object	 rug.jpg	 diff	0
211.039111	1.004608	0.012015	9	 Object	 rug.jpg	 same	1
212.043719	1.000312	0.023755	9	 Object	 humidifier.jpg	 diff	0
213.044031	1.000371	0.023114	9	 Object	 humidifier.jpg	 same	0
214.044402	1.000354	0.022309	9	 Object	 globe.jpg	 diff	0
215.044756	1.000372	0.021535	9	 Object	 bungeecord02.jpg	 diff	0
216.045128	1.000351	0.020809	9	 Object	 spraybottle01.jpg	 diff	0
217.045479	1.000353	0.020171	9	 Object	 laptop.jpg	 diff	0
218.045832	1.000357	0.019348	9	 Object	 fan.jpg	 diff	0
219.046189	1.000316	0.018531	9	 Object	 safe.jpg	 diff	0
220.046505	7.990057	220.046505	 fix	 fix	 fix	 fix	 n/a
228.036562	1.000354	0.024762	10	 Scene	 olympicPool.jpg	 diff	0
229.036916	1.000366	0.023993	10	 Scene	 sun_batmvkznuuvmbdzp.jpg	 diff	0
230.037282	1.000338	0.023275	10	 Scene	 varadero-beach-13897-2560x1600.jpg	 diff	0
231.03762	1.000372	0.022539	10	 Scene	 livingRoom.jpg	 diff	0
232.037992	1.000359	0.021794	10	 Scene	 livingRoom.jpg	 same	0
233.038351	1.000387	0.021291	10	 Scene	 sun_bgmylyaviikfuowd.jpg	 diff	0
234.038738	1.000749	0.020443	10	 Scene	 sun_bhacgmcdgrgtyplg.jpg	 diff	0
235.039487	1.000435	0.019079	10	 Scene	 varadero-beach-13915-2560x1600.jpg	 diff	0
236.039922	1.000361	0.018249	10	 Scene	 sun_abavymzrpmpsplvt.jpg	 diff	0
237.040283	1.004574	0.017535	10	 Scene	 sun_abavymzrpmpsplvt.jpg	 same	1
238.044857	1.00032	0.012637	10	 Scene	 house (21).jpg	 diff	0
239.045177	1.000348	0.011872	10	 Scene	 sidewalk.jpg	 diff	0
240.045525	1.000369	0.011105	10	 Scene	 sun_aiyqlrbcjqqjumtf.jpg	 diff	0
241.045894	1.000343	0.010336	10	 Scene	 lab.jpg	 diff	0
242.046237	1.000354	0.009644	10	 Scene	 contemporary-home-offices.jpg	 diff	0
243.046591	1.000316	0.009996	10	 Scene	 house (32).jpg	 diff	0
244.046907	7.989695	244.046907	 fix	 fix	 fix	 fix	 n/a
252.036602	1.000365	0.015484	11	 Object	 crate.jpg	 diff	0
253.036967	1.000363	0.01465	11	 Object	 lightbulb.jpg	 diff	0
254.03733	1.000362	0.013898	11	 Object	 clock.jpg	 diff	0
255.037692	1.000398	0.013172	11	 Object	 hotairballoon.jpg	 diff	0
256.03809	1.000362	0.012934	11	 Object	 bottle.jpg	 diff	0
257.038452	1.000366	0.011629	11	 Object	 outlet.jpg	 diff	0
258.038818	1.000365	0.010872	11	 Object	 vase.jpg	 diff	0
259.039183	1.00039	0.010127	11	 Object	 box.jpg	 diff	0
260.039573	1.000356	0.009323	11	 Object	 box.jpg	 same	0
261.039929	1.000369	0.025314	11	 Object	 coffee.jpg	 diff	0
262.040298	1.000357	0.024581	11	 Object	 usbkey.jpg	 diff	0
263.040655	1.000367	0.023808	11	 Object	 flashlight.jpg	 diff	0
264.041022	1.000354	0.023081	11	 Object	 flashlight.jpg	 same	0
265.041376	1.000369	0.022352	11	 Object	 chess.JPG	 diff	0
266.041745	1.000339	0.021593	11	 Object	 flipflop.jpg	 diff	0
267.042084	1.000382	0.020844	11	 Object	 fireExt.jpg	 diff	0
268.042466	7.99418	268.042466	 fix	 fix	 fix	 fix	 n/a
276.036646	1.000338	0.022824	12	 Scene	 supermarket.jpg	 diff	0
277.036984	1.000362	0.022104	12	 Scene	 library.jpg	 diff	0
278.037346	1.00035	0.02132	12	 Scene	 Echo_Bedroom.jpg	 diff	0
279.037696	1.000357	0.020591	12	 Scene	 gym.jpg	 diff	0
280.038053	1.000362	0.019829	12	 Scene	 Home_Office.jpg	 diff	0
281.038415	1.000417	0.019074	12	 Scene	 nursery.jpg	 diff	0
282.038832	1.000335	0.018273	12	 Scene	 nursery.jpg	 same	0
283.039167	1.00037	0.017566	12	 Scene	 sun_aczmgnjjiykpqyts.jpg	 diff	0
284.039537	1.000372	0.016822	12	 Scene	 sun_aczmgnjjiykpqyts.jpg	 same	0
285.039909	1.000368	0.016066	12	 Scene	 beachUmbrella.jpg	 diff	0
286.040277	1.000367	0.015288	12	 Scene	 house (16).jpg	 diff	0
287.040644	1.000548	0.014562	12	 Scene	 cafe.jpg	 diff	0
288.041192	1.000369	0.013604	12	 Scene	 sun_acggnoeidnfjlcis.jpg	 diff	0
289.041561	1.000375	0.013147	12	 Scene	 bedroom.jpg	 diff	0
290.041936	1.000373	0.012684	12	 Scene	 sun_acfzwujvudexaklv.jpg	 diff	0
291.042309	1.00039	0.011326	12	 Scene	 living-modern-room.jpg	 diff	0
292.042699	12	292.042699	 fix	 fix	 fix	 fix	 n/a
